"RegionName","City","State","Metro","CountyName","SizeRank","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03"
"Gresham","Chicago","IL","Chicago-Naperville-Elgin","Cook County",55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.951433121019108,0.966666666666667,0.944444444444444,0.98,1,1,1,1.03229166666667,1.03846153846154,1.025,1.04166666666667,1.03030303030303,1.03077651515152,1,1,1,1.02352941176471,1.03703703703704,0.970588235294118,0.972222222222222,0.977976190476191,1.03958333333333,1.00833333333333,1,1,1
"Sunnyside","New York","NY","New York-Newark-Jersey City","Queens County",56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.625,2.53374141534787,2.60368098159509,2.5,2.62916666666667,2.6,2.55555555555556,2.62285714285714,2.62285714285714,2.53311258278146,2.59545454545455,2.625,2.61847014925373,2.58823529411765,2.66666666666667,2.70979020979021,2.69230769230769,2.64848484848485,2.64285714285714,2.63846284935242,2.67639902676399,2.625,2.68585526315789,2.8,2.77777777777778,2.79441654710665,2.78947368421053,2.73684210526316,2.76923076923077,2.67424242424242,2.68333333333333,2.87027027027027,2.84450980392157,2.875
"Jamaica Plain","Boston","MA","Boston-Cambridge-Newton","Suffolk County",57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2.26136363636364,2.35714285714286,2.30101289134438,2.3,2.31101289134438,2.28583333333333,2.22222222222222,2.18181818181818,2.27671451355662,2.27272727272727,2.18093699515347,2.2,2.39333333333333,2.5,2.4375,2.38897435897436,2.44444444444444,2.4,2.39567233384853,2.28571428571429,2.16666666666667,2.19653179190751,2.23538461538462,2.33333333333333,2.38461538461538,2.60416666666667
"Palms","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.35909090909091,2.44102564102564,2.34832451499118,2.42428571428571,2.39333333333333,2.41814814814815,2.50753768844221,2.5925,2.51748251748252,2.58518518518519,2.49541666666667,2.5,2.8162037037037,2.56428571428571,2.59399332591769,2.77336206896552,2.80826115485564,2.73968253968254,2.99583333333333,3.13636363636364,3.0794701986755,3.06,2.96129032258065,2.93529411764706,2.77166666666667,2.84134282478563,2.77361111111111
"Englewood","Chicago","IL","Chicago-Naperville-Elgin","Cook County",59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.961538461538462,0.960769230769231,0.952222222222222,0.94949494949495,0.9375,0.944444444444444,0.964285714285714,0.964285714285714,0.964285714285714,1,1,1,1,1,0.964285714285714,0.964285714285714,0.999285714285714,1,1,1,1,0.981318181818182,0.952380952380952,0.93844696969697,0.923076923076923,0.930288461538462,0.916666666666667
"East Boston","Boston","MA","Boston-Cambridge-Newton","Suffolk County",60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.01113861386139,2.1025,2.08,1.92307692307692,2,1.94214876033058,2.01588572132258,2.01342281879195,2,1.97118959107807,2.06185567010309,2.07083333333333,2.12527964205817,2.16666666666667,2.3,2.16666666666667,2.27222222222222,2.53909632034632,2.80625,2.83653810835629,2.74468085106383,2.55172413793103,2.59481037924152
"Kew Gardens Hills","New York","NY","New York-Newark-Jersey City","Queens County",61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.29910714285714,2.10597826086957,2.08333333333333,2.17911585365854,2.19444444444444,2.42424242424242,2.46710526315789,2.56339285714286,2.5,2.4,2.4,2.64900662251656,2.82142857142857,2.64593188268685,2.57142857142857,2.46666666666667,2.5,2.84631578947368
"Portage Park","Chicago","IL","Chicago-Naperville-Elgin","Cook County",62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.26666666666667,1.47958333333333,1.50520833333333,1.53125,1.46411483253589,1.34166666666667,1.33333333333333,1.27272727272727,1.25657894736842,1.20833333333333,1.26315789473684,1.21377245508982,1.36895604395604
"Rego Park","New York","NY","New York-Newark-Jersey City","Queens County",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4453781512605,2.30384615384615,2.30384615384615,2.25,2.25,2.26510067114094,2.26315789473684,2.36170212765957,2.36170212765957,2.43421052631579,2.37623762376238,2.36217008797654,2.35805860805861,2.3717102328486,2.42857142857143,2.37727910238429,2.32558139534884,2.31944300856735,2.31818181818182,2.3752394916911,2.5,2.44650606015263,2.34604105571848,2.47678018575851,2.64026402640264,2.42870203792727,2.466,2.45,2.25801199657241,2.32456140350877,2.35792019347037,2.33333333333333,2.33225108225108,2.30142642642643,2.31316725978648,2.33333333333333,2.39574314574315,2.43888888888889,2.36829827138594,2.31382318501171,2.3989898989899,2.38888888888889,2.41982323232323,2.40909090909091,2.44435387045814,2.4375,2.4375,2.48666666666667,2.49642857142857,2.5,2.46478873239437,2.46153846153846,2.49457700650759,2.37752161383285,2.41106979626617,2.45454545454545
"Inwood","New York","NY","New York-Newark-Jersey City","New York County",64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.67966386554622,2.70893719806763,2.54838709677419,2.65714285714286,2.72272727272727,2.52974598930481,2.53504901960784,2.5,2.46666666666667,2.46428571428571,2.59230769230769,2.61538461538462
"Greater Heights","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50681818181818,1.62727272727273,1.63454545454545,1.63454545454545,1.60714285714286,1.51363636363636,1.46353276353276,1.48,1.52259288330717,1.51929450757576,1.5006137322593,1.55555555555556,1.55902777777778,1.57088414634146,1.46428571428571,1.38797619047619,1.575,1.53333333333333,1.60562987736901,1.6921768707483,1.66666666666667,1.73063973063973,1.68461538461538,1.66666666666667,1.66666666666667,1.68999875062469,1.51382488479263,1.53571428571429
"Mid Wilshire","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.42857142857143,2.47078804347826,2.17361111111111,2.24885382955771,2.10144927536232,2.25663716814159,2.3864133833646,2.399,2.3864133833646,2.25,2.24375,2.34107142857143
"South Loop","Chicago","IL","Chicago-Naperville-Elgin","Cook County",67,2.03025718608169,2.01973684210526,1.97550432276657,1.99474843004,1.9988632724944,2.12736921910538,2.11462255366942,2.09793632913514,2.09239024596757,2.09130434782609,2.09110671936759,2.10787020947968,2.12353706111834,2.18390804597701,2.22331474331474,2.18390804597701,2.23627287853577,2.23671023694616,2.22060606060606,2.19407265774379,2.16842105263158,2.14354310550131,2.10430247718383,2.12349964985994,2.1240671182266,2.14041095890411,2.2001848966312,2.27135152982611,2.28981379758755,2.30479452054795,2.27280797101449,2.26863944477512,2.21998207885305,2.19178082191781,2.21481481481481,2.17226826881695,2.13078759173063,2.14416666666667,2.17838305231301,2.32970921359145,2.37995594713656,2.35964912280702,2.35682590863854,2.35636415959914,2.328,2.29655172413793,2.27982954545455,2.25985680301232,2.32057761732852,2.24358974358974,2.22352941176471,2.22931206380857,2.24352941176471,2.27181688125894,2.43055555555556,2.48172931858185,2.43925403225806,2.448,2.39511696539774,2.35108958837772,2.44877049180328,2.34180790960452,2.3164861612515,2.33500627352572,2.25973976815709,2.29731949458484,2.40833333333333,2.19706242350061,2.30666666666667,2.30769230769231,2.23120411160059,2.31601815823606,2.29357798165138,2.37238607188703,2.41955235661423,2.38794513988645,2.39164785553047,2.4,2.46528803545052,2.307,2.28554913294798,2.27260584473407,2.22067767158992,2.31357255262184,2.34078590785908,2.36516853932584,2.39406779661017,2.45,2.5844930417495,2.75390625,2.69796420160762,2.61904761904762,2.47530864197531,2.24596774193548,2.25032258064516,2.168,2.32558139534884,2.47800904977376
"Humboldt Park","Chicago","IL","Chicago-Naperville-Elgin","Cook County",68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.295,1.23414634146341,1.23076923076923,1.36363636363636,1.37980769230769,1.46862745098039,1.47058823529412,1.4,1.29767441860465,1.26818181818182,1.29583333333333,1.25666666666667,1.28571428571429,1.31666666666667,1.39230769230769,1.45,1.43614130434783,1.43478260869565,1.46666666666667,1.46666666666667,1.47058823529412,1.4375,1.40961538461538,1.39130434782609,1.38076923076923,1.46153846153846,1.43422222222222
"Edgewater","Chicago","IL","Chicago-Naperville-Elgin","Cook County",69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.61538461538462,1.74375,1.79,1.60714285714286,1.67874692874693,1.746875,1.70588235294118,1.734375,1.78125,1.81363636363636,1.84210526315789,2.08695652173913,1.84210526315789,1.95423572744015,2.02142857142857,1.99875,1.99362041467305,1.92604006163328,1.86875,1.866875,1.88524590163934,1.875,1.85669642857143,1.84107692307692,1.72584961767205,1.795,2.03349282296651,2.15333333333333,2.05377777777778,2.04319236016371
"Fort Greene","New York","NY","New York-Newark-Jersey City","Kings County",70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.39377289377289,4.26088130639217,4.29362880886427,4.20980325190185,4.3146914550172,4.39377289377289,4.14285714285714,3.96933979189092,3.91746794871795,4.08333333333333,4.125,4.22919508867667,4.16551724137931,4.34677419354839,4.07857142857143,4.50872093023256,4.76309798294795,4.7927072411322,4.78385772913817,4.66008462623413,5.02324218992417,4.89178762095429,4.78385772913817,4.73582295988935,4.66666666666667,4.57413793103448,4.798,4.55172413793103
"Whitestone","New York","NY","New York-Newark-Jersey City","Queens County",71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.15199388457128,1.33069828722003,1.4375,1.2091307814992,1.05,1.19791666666667,1.20614035087719,1.26915708812261,1.19764773379231,1.31818181818182,1.26915708812261,1.04947552447552,1.06818181818182,1.06818181818182,1.13391376451078,1.23762286130324,1.1712271973466,1.09707602339181,1.23019522473545
"North Park","San Diego","CA","San Diego-Carlsbad","San Diego County",72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3068526379624,2.2125,2.16171171171171,2.195,2.3125,2.379375,2.325,2.325,2.39583333333333,2.33050847457627,2.20751862197393,2.16666666666667,2.40974358974359,2.2991935483871,2.27083333333333,2.45081967213115,2.39445360824742,2.36055555555556,2.39266666666667,2.4878640776699,2.26,2.46446078431373,2.44803116821318,2.46093966494521,2.54676870748299,2.42497136311569,2.33333333333333
"South Boston","Boston","MA","Boston-Cambridge-Newton","Suffolk County",73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.82993799822852,2.81496899911426,2.74342105263158,2.76923076923077,2.85,2.9407739568471,3.0712596096984,3.08042973286876,3.0760667903525,3.11337704918033,2.93333333333333,3.108,2.8021978021978,2.92460325121631,2.92077759197324,3,3.112,3.01139601139601,3.09428081658096,3.11111111111111,3.28137817883511,3.12820512820513,3.18801300913737,3.16336775674125,3.01139601139601,3.0025,2.99166666666667,2.97300323162392,2.89673913043478,3.01139601139601,3.112,3.11155555555556,3.2,3.11111111111111,3.112,3.25,3.47826086956522,3.54850746268657,3.56854120850351,3.58333333333333,3.66145833333333,3.92465753424658,3.86828774062817,3.76943462897527
"Morris Park","New York","NY","New York-Newark-Jersey City","Bronx County",74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.89102564102564,1.89102564102564,2.20019548462562,2.10407700312175,2.1413881748072,2.1,1.89117647058824,1.80689802913453,2.05451295799821,2.07325,1.94117647058824,1.88888888888889,1.8875,1.875
"Hyde Park","Boston","MA","Boston-Cambridge-Newton","Suffolk County",75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.70731707317073,1.68276801938219,1.83125,1.66994750656168,1.76,1.79865424430642,1.70917910829328,1.8,1.875,1.74512987012987,1.84375,1.76196808510638,1.82204049844237
"M Streets","Dallas","TX","Dallas-Fort Worth-Arlington","Dallas County",76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.39881940327998,1.48130341880342,1.47741935483871,1.41666666666667,1.41666666666667,1.4647577092511,1.44714765100671,1.52887707148157,1.42252898108603,1.35635926573427,1.37818740746451,1.50582330358996,1.51639344262295
"Capitol Hill","Seattle","WA","Seattle-Tacoma-Bellevue","King County",77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.26818181818182,2.19,2.16312056737589,2.07766666666667,2.07142857142857,2.12876663498099,2.18493150684932,2.15833333333333,2.15447154471545,2.18697794854661,2.14246575342466,2.1,2.32127280545488,2.22307692307692,2.27749709639954,2.17272727272727,2.26248741188318,2.17355262771795,2.24187788018433,2.20740740740741,2.1952380952381,2.2839492323964,2.275,2.39583333333333,2.46875,2.45,2.40433333333333,2.37619047619048,2.14829282407407,2.18746575342466,2.09090909090909,2.28278543655002,2.2108843537415,2.37651821862348,2.46089134715626,2.46210984393757,2.65017667844523,2.58333333333333,2.552,2.59557692307692,2.41411633146409,2.71936893203883,2.69230769230769,2.53006329113924,2.70904074702886,2.66730401529637,2.6701030927835,2.81641168289291,2.92341211225997,2.83333333333333,2.59008987398452,2.51141552511416,2.5912962962963,2.59,2.62931034482759,2.7,2.66421821305842,2.63636363636364,2.69859259259259,2.9537037037037,2.91666666666667,2.76291827756299,2.58131408526713,2.6,2.64745614035088,2.73412563667233,2.75115484109387,2.71666642835695
"Greenpoint","New York","NY","New York-Newark-Jersey City","Kings County",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.18181818181818,3.06971153846154,3.14285714285714,3.27272727272727,3.07255244755245,3.14092105263158,3.3,3.43622960206127,3.375,3.36294258373206,3.44444444444444,3.36875,3.33333333333333,3.2975,3.23477822580645,3.2037037037037,3.2,3.04474137931035,3.09666666666667,3.09384164222874,3.27619047619048,3.33333333333333,3.27272727272727,3.27272727272727,3.3648951048951,3.36315789473684,3.24,3.08272727272727,3.125,3.1985598559856,3.25020374898126,3.36199561403509,3.35811688311688
"Little Haiti","Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.38610972746033,1.4945143256464,1.2536063285249,1.17575673313736,1.3241288625904,1.49761904761905,1.295,1.295,1.2244005994006,1.37362637362637,1.43288084464555,1.295,1.40874811463047,1.36363636363636,1.45,1.50792010318026,1.57536764705882,1.63392857142857,1.41666666666667,1.46390711761737,1.39790314528208,1.39790314528208,1.5,1.52,1.45833333333333,1.47313691507799,1.59994651811155,1.47313691507799,1.51904761904762
"Homecrest","New York","NY","New York-Newark-Jersey City","Kings County",80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.09898026315789,2.09902597402597,2.18333333333333,2.125,2.10625,2.25,2.25,2.23235294117647,2.23529411764706,2.24121212121212,2.00534759358289,2.09513805522209,2.08823529411765,2.23529411764706,1.9996,2.12375,2.24264705882353,2.11111111111111,2.05555555555556,2.08012820512821,2.13055555555556,2.13911290322581,2.13333333333333,2.16666666666667,2.26666666666667,2.225,2.28260869565217
"Neartown - Montrose","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.40588235294118,1.46065480895993,1.21944531128101,1.04659116819944,1.15568181818182,1.33491250796784,1.27589852008457,1.31818181818182,1.27423160862053,1.29313186813187,1.16091494225217,1.20307988450433,1.25742116559353,1.27467001885607,1.38181818181818,1.4037037037037,1.40762463343109,1.47916666666667,1.39444444444444,1.33393017009848,1.35242641209228,1.375,1.3867325903498,1.37251908396947,1.40472163495419,1.37692307692308,1.27212389380531,1.34920634920635,1.36038961038961,1.31891891891892,1.31578947368421,1.32039473684211,1.39285714285714,1.34001316678381,1.32847222222222,1.34161988773055,1.36208368915457,1.36950338303882,1.30769230769231,1.28787878787879,1.31818181818182,1.34580994386528,1.33375688267683,1.33747661053194,1.4,1.42455357142857,1.42455357142857,1.43888888888889,1.47210885055751,1.46153846153846,1.42063492063492,1.42857142857143
"Downtown","Jersey City","NJ","New York-Newark-Jersey City","Hudson County",82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.67831086439334,2.7755608974359,2.7906976744186,2.78445512820513,2.775,2.79285714285714,2.84810126582278,2.83020442219441,2.84210526315789,2.83020442219441,2.88986522198732,2.90697674418605,2.78474903474903,2.78571428571429,2.79285714285714,2.8,2.86458333333333,2.8608630952381,2.86458333333333,2.8,2.73026315789474,2.93333333333333,2.98148648648649,2.93577981651376,2.96717318176546,2.79285714285714,2.73026315789474,2.78571428571429,2.84895833333333,2.87063953488372,2.87063953488372,2.88461538461538,2.92299438758666,2.97297297297297,2.91600646272083,2.8608630952381,2.96717318176546,2.9718456725756,2.87063953488372,2.97297297297297,2.96137339055794,2.86761143410853,2.995,2.995,2.87063953488372,3,3.00044130626655,3.07607306800435,3.17796610169492,3.06274509803922,3.07188520603155,3.05159482817962,3.3729019574684,3.31752129116789,3.31752129116789,3.06079830822099,3,3,3,3.0008826125331,3.06458333333333,3.13333333333333,3.0625,3,2.995,3,3.1441717791411,3.17989214175655,3.09115347018573
"Briarwood","New York","NY","New York-Newark-Jersey City","Queens County",83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.11324786324786,2.12102564102564,2.22291021671827,2.0253164556962,2.1,2.01388888888889,2.07275132275132,2.18266666666667,2.09722222222222,2.13942307692308,2.3125,2.33333333333333,2.14285714285714,2.1975,2.19125,2.25,2.27205882352941,2.26924410540915,2.225,2.26371635610766,2.23246635610766,2.3125,2.27272727272727,2.13354271356784,2.27272727272727,2.45384615384615,2.39583333333333,2.21428571428571,2.46428571428571,2.2020202020202,2.33529411764706,2.4456289978678,2.46648351648352,2.38805970149254,2.37857142857143,2.33333333333333,2.33471074380165,2.35714285714286,2.34592680047226,2.42142857142857,2.36666666666667,2.30952380952381,2.32291666666667,2.33333333333333,2.19617224880383,2.25380116959064,2.29513888888889,2.30555555555556,2.27126436781609,2.33333333333333,2.41834170854271,2.33333333333333,2.36443883984868,2.4,2.2927135678392,2.36666666666667
"South End","Boston","MA","Boston-Cambridge-Newton","Suffolk County",84,,,,,,,,,,,,2.85806451612903,2.99442896935933,2.89272030651341,2.97622585438336,2.99261357619401,3.0625,3.02846448467967,3.17241379310345,3.11688311688312,3.11688311688312,3.11688311688312,3.0904749846254,3.06406685236769,3.06406685236769,3.07009390585016,3.08333333333333,3.2,3.125,3.14285714285714,3.125,3.12825860271116,3.12132352941176,3.16666666666667,3.12094155844156,3.21428571428571,3.23380566801619,3.2258064516129,3.2851929092805,3.43380921479559,3.3741935483871,3.28571428571429,3.29985652797704,3.27922077922078,3.30526315789474,3.33357739684727,3.30769230769231,3.4,3.39165409753645,3.48611111111111,3.51288056206089,3.55841371918542,3.54838709677419,3.4,3.36583378598588,3.33333333333333,3.36745444191344,3.38553478394116,3.42857142857143,3.52645026835674,3.4985119047619,3.41009771986971,3.53846153846154,3.42291880781089,3.67948717948718,3.73741496598639,3.59,3.41428571428571,3.43354137771613,3.25869713506139,3.74375,4,3.87363184079602,3.75419463087248,3.6,3.61538461538462,3.54692082111437,3.48015488867377,3.52979274611399,3.4375,3.42857142857143,3.33951762523191,3.34821428571429,3.61479028697572,4.25186567164179,4.33778857837181,4.33829787234043,4.36901211801897,4.21428571428571,4.26966292134831,4.35838626205599,4,4.07334195216548,4,3.76923076923077,3.79094373865699,4.01015406271995,3.94144144144144
"Bronzeville","Chicago","IL","Chicago-Naperville-Elgin","Cook County",85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1.03452380952381,1.02777777777778,1.0625,1.11176470588235,1.11143790849673,1.11111111111111,1.11176470588235,1.15789473684211,1.11470588235294,1.14318181818182,1.175,1.2,1.11176470588235,1.3113967611336,1.2,1.2
"Roslindale","Boston","MA","Boston-Cambridge-Newton","Suffolk County",86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.85645933014354,1.93181818181818,1.94247787610619,1.92307692307692,1.98591549295775,1.76470588235294,1.73333333333333,1.74342105263158,1.66666666666667,1.8018018018018,1.67234848484848,1.53589743589744,1.55416666666667,1.76666666666667,1.79242424242424,1.84343434343434,1.77777777777778,1.77777777777778,1.84615384615385,1.95227272727273,2.03709040497395,1.83333333333333,1.77350427350427,1.90909090909091,1.85416666666667,1.91153846153846
"Brighton Beach","New York","NY","New York-Newark-Jersey City","Kings County",87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,2.34265734265734,2.33333333333333,2.31818181818182,2.4,2.49252243270189,2.42225274725275,2.35294117647059,2.42307692307692,2.56157338769459,2.43273115773116,2.43015873015873,2.54166666666667,2.46666666666667,2.44807121661721,2.42290748898678,2.49626121635095,2.49252243270189,2.3,2.37067067067067,2.37837837837838,2.4375,2.45261175898931,2.46666666666667,2.55555555555556,2.46153846153846
"Financial District","New York","NY","New York-Newark-Jersey City","New York County",88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.76216063348416,4.80916030534351,4.74846779650471,4.74375,4.80878186968839,4.80127186009539,4.83606557377049,4.84172780744479,4.90322580645161,4.9,4.875,4.92898913951546,4.9518315018315,5,4.9537750385208,4.92666666666667,4.79452054794521,4.78203434610304,4.77957619407474,4.83495121588827,4.92598684210526,4.95183776932826,4.875,4.91734972677596,4.92832469994323,4.91886409736308,4.92021276595745,4.77637152237555,4.89704565801253,4.7807075558088,4.85009140767824,4.77510917030568,4.87673343605547,4.9912367707097,5.02276176024279,5.0961482024945,5.16528925619835,5.125,5.04950495049505,4.95285714285714,4.921875,4.88693939393939,4.82549317147193,4.85098967297762,4.88372832666461,4.87976513098464,4.99728260869565,5.04854368932039,5.12519561815336,5.01494768310912,5.11818181818182,5.01379395458343,5.04508252164502,5.08664363159776,5.1929012345679,5.05698036324918,5.15833333333333
"Ravenswood","Chicago","IL","Chicago-Naperville-Elgin","Cook County",89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.41666666666667,1.43333333333333,1.44402654867257,1.43712574850299,1.4375,1.63774049784412,1.6,1.53541666666667,1.61666666666667,1.72744774477448,1.695,1.68019480519481,1.595,1.5625,1.595,1.56201923076923,1.65720663265306,1.72222222222222,1.7741935483871,1.77295321637427,1.6297429620563,1.77584734909929,1.71493055555556,1.72222222222222,1.6875,1.54166666666667,1.71666666666667,1.79,1.74375,1.75106837606838,1.77222222222222,1.76611111111111,1.78421052631579,1.76,1.78125,1.77644736842105,1.765,1.75,1.795,1.795,1.785625,1.73207547169811,1.75,1.77222222222222,1.78030303030303,1.78571428571429,1.72555555555556,1.73658088235294,1.746875,1.74375,1.78378378378378,1.79,1.77152777777778
"Near Eastside","Indianapolis","IN","Indianapolis-Carmel-Anderson","Marion County",90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.658683276199804,0.692307692307692,0.713155515370705,0.65625,0.725689404934688,0.643302430370898,0.625,0.711309523809524,0.681012935477221,0.65625,0.666614001584532,0.664556962025316
"East Central","Ogden","UT","Ogden-Clearfield","Weber County",91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.846153846153846,0.885185185185185,0.88659793814433,0.835654596100279,0.888268156424581,0.995454545454545,0.93125,0.91487479586282,0.875,0.848345588235294,0.887152777777778,0.895,0.86875,0.85,0.959204043493034,0.931445868945869,1.00925925925926
"North Dorchester","Boston","MA","Boston-Cambridge-Newton","Suffolk County",92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.98451383718044,1.78571428571429,1.76,1.82459893048128,1.98659717051378,1.94722222222222,1.875,2.07094296309377,2,1.9860312243221,2.07571428571429,2,2.00502512562814,1.84857142857143,1.75,2
"Fort Hamilton","New York","NY","New York-Newark-Jersey City","Kings County",93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.90789473684211,2.18465909090909,2.225,2.13333333333333,2.06458333333333,2.08333333333333,2.12256728778468,2.07793609671848,2.15860215053763,2.18181818181818,2.20833333333333,2.1,2.08333333333333,2.24038461538462,2.35573122529644,2.16363636363636,2.10526315789474,2.2,2.07291666666667,2.28571428571429,2.42454954954955,2.375,2.3875,2.32046568627451,2.27272727272727,2.266,2.27272727272727,2.28571428571429,2.25,2.195,2.246875,2.33333333333333,2.38853503184713,2.30629370629371,2.25,2.29166666666667,2.28571428571429,2.25766666666667,2.27922077922078,2.37268518518519,2.35714285714286,2.35,2.30615384615385,2.40766666666667,2.33333333333333,2.34375
